Season,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90min,Ast_90min,G+A_90min,G-PK_90min,G+A-PK,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,xG_90min,xAG_90min,xG+xAG,npxG_90min,npxG+xAG_90min,0
2012-2013,Adam Johnson,ENG,MF,Sunderland,25,1987,35,35,"2,924",32.5,5.0,6.0,11.0,5.0,0.0,0.0,3,0.0,0.15,0.18,0.34,0.15,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Andrew Johnson,ENG,FW,QPR,31,1981,3,2,135,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Bradley Johnson,ENG,"DF,MF",Norwich City,25,1987,37,37,"3,222",35.8,1.0,2.0,3.0,1.0,0.0,0.0,10,0.0,0.03,0.06,0.08,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Glen Johnson,ENG,DF,Liverpool,27,1984,36,36,"3,222",35.8,1.0,4.0,5.0,1.0,0.0,0.0,7,0.0,0.03,0.11,0.14,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Billy Jones,ENG,DF,West Brom,25,1987,27,24,"2,211",24.6,1.0,2.0,3.0,1.0,0.0,0.0,8,0.0,0.04,0.08,0.12,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Brad Jones,AUS,GK,Liverpool,30,1982,7,7,630,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,David Jones,ENG,MF,Wigan Athletic,27,1984,13,8,806,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Kenwyne Jones,TRI,FW,Stoke City,27,1984,26,10,"1,049",11.7,3.0,2.0,5.0,3.0,0.0,0.0,0,0.0,0.26,0.17,0.43,0.26,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Phil Jones,ENG,"DF,MF",Manchester Utd,20,1992,17,13,"1,209",13.4,0.0,1.0,1.0,0.0,0.0,0.0,4,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Nigel de Jong,NED,MF,Manchester City,27,1984,1,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Younès Kaboul,FRA,DF,Tottenham,26,1986,1,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Alexander Kačaniklić,SWE,"FW,MF",Fulham,20,1991,20,16,"1,255",13.9,4.0,2.0,6.0,4.0,0.0,0.0,0,0.0,0.29,0.14,0.43,0.29,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Shinji Kagawa,JPN,"FW,MF",Manchester Utd,23,1989,20,17,"1,314",14.6,6.0,3.0,9.0,6.0,0.0,0.0,1,0.0,0.41,0.21,0.62,0.41,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Kei Kamara,SLE,FW,Norwich City,27,1984,11,7,658,7.3,1.0,1.0,2.0,1.0,0.0,0.0,0,0.0,0.14,0.14,0.27,0.14,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Harry Kane,ENG,FW,Norwich City,19,1993,3,1,135,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Harry Kane,ENG,FW,Tottenham,19,1993,1,0,6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Jem Karacan,TUR,MF,Reading,23,1989,21,21,"1,595",17.7,1.0,1.0,2.0,1.0,0.0,0.0,2,0.0,0.06,0.06,0.11,0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Giorgos Karagounis,GRE,MF,Fulham,35,1977,25,20,"1,538",17.1,1.0,0.0,1.0,1.0,0.0,0.0,3,0.0,0.06,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Pajtim Kasami,SUI,"FW,MF",Fulham,20,1992,2,0,24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Jimmy Kébé,MLI,MF,Reading,28,1984,18,16,"1,332",14.8,5.0,1.0,6.0,5.0,0.0,0.0,1,0.0,0.34,0.07,0.41,0.34,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Martin Kelly,ENG,"DF,MF",Liverpool,22,1990,4,4,335,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Stephen Kelly,IRL,DF,Reading,28,1983,16,16,"1,422",15.8,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Stephen Kelly,IRL,DF,Fulham,28,1983,2,0,107,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Michael Kightly,ENG,"FW,MF",Stoke City,26,1986,22,14,"1,190",13.2,3.0,1.0,4.0,3.0,0.0,0.0,2,0.0,0.23,0.08,0.3,0.23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Matthew Kilgallon,ENG,DF,Sunderland,28,1984,6,6,511,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Billy Knott,ENG,MF,Sunderland,19,1992,1,0,18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Aleksandar Kolarov,SRB,DF,Manchester City,26,1985,20,11,"1,056",11.7,1.0,2.0,3.0,1.0,0.0,0.0,5,0.0,0.09,0.17,0.26,0.09,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Vincent Kompany,BEL,DF,Manchester City,26,1986,26,26,"2,237",24.9,1.0,0.0,1.0,1.0,0.0,0.0,3,1.0,0.04,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Arouna Koné,CIV,FW,Wigan Athletic,28,1983,34,32,"2,930",32.6,11.0,5.0,16.0,11.0,0.0,0.0,0,0.0,0.34,0.15,0.49,0.34,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Laurent Koscielny,FRA,DF,Arsenal,26,1985,25,20,"1,676",18.6,2.0,1.0,3.0,2.0,0.0,0.0,1,1.0,0.11,0.05,0.16,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Tim Krul,NED,GK,Newcastle Utd,24,1988,24,24,"2,126",23.6,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Adam Lallana,ENG,"FW,MF",Southampton,24,1988,30,26,"2,229",24.8,3.0,5.0,8.0,3.0,0.0,0.0,2,0.0,0.12,0.2,0.32,0.12,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Roland Lamah,BEL,"FW,MF",Swansea City,24,1987,5,1,155,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Rickie Lambert,ENG,FW,Southampton,30,1982,38,35,"3,126",34.7,15.0,5.0,20.0,12.0,3.0,3.0,2,0.0,0.43,0.14,0.58,0.35,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Frank Lampard,ENG,MF,Chelsea,34,1978,29,21,"1,904",21.2,15.0,1.0,16.0,10.0,5.0,6.0,2,0.0,0.71,0.05,0.76,0.47,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Seb Larsson,SWE,MF,Sunderland,27,1985,38,36,"2,977",33.1,1.0,3.0,4.0,1.0,0.0,0.0,5,0.0,0.03,0.09,0.12,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Adam le Fondre,ENG,FW,Reading,25,1986,34,11,"1,514",16.8,12.0,1.0,13.0,9.0,3.0,3.0,3,0.0,0.71,0.06,0.77,0.54,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Mikele Leigertwood,ATG,"DF,MF",Reading,29,1982,30,29,"2,645",29.4,1.0,0.0,1.0,1.0,0.0,0.0,3,0.0,0.03,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Lucas Leiva,BRA,MF,Liverpool,25,1987,26,24,"1,942",21.6,0.0,1.0,1.0,0.0,0.0,0.0,6,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Aaron Lennon,ENG,"FW,MF",Tottenham,25,1987,34,33,"2,821",31.3,4.0,7.0,11.0,4.0,0.0,0.0,1,0.0,0.13,0.22,0.35,0.13,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Joleon Lescott,ENG,DF,Manchester City,29,1982,26,17,"1,551",17.2,1.0,0.0,1.0,1.0,0.0,0.0,3,0.0,0.06,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Eric Lichaj,USA,DF,Aston Villa,23,1988,17,9,"1,140",12.7,0.0,1.0,1.0,0.0,0.0,0.0,6,0.0,0.0,0.08,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Anders Lindegaard,DEN,GK,Manchester Utd,28,1984,10,10,900,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Jake Livermore,ENG,MF,Tottenham,22,1989,11,4,421,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Hugo Lloris,FRA,GK,Tottenham,25,1986,27,27,"2,430",27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Shane Long,IRL,FW,West Brom,25,1987,34,25,"2,151",23.9,8.0,4.0,12.0,8.0,0.0,1.0,3,0.0,0.33,0.17,0.5,0.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Adrián López,ESP,DF,Wigan Athletic,25,1987,5,3,357,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Matthew Lowton,ENG,DF,Aston Villa,23,1989,37,37,"3,266",36.3,2.0,3.0,5.0,2.0,0.0,0.0,10,0.0,0.06,0.08,0.14,0.06,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,David Luiz,BRA,"DF,MF",Chelsea,25,1987,30,29,"2,632",29.2,2.0,2.0,4.0,2.0,0.0,0.0,8,0.0,0.07,0.07,0.14,0.07,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Romelu Lukaku,BEL,FW,West Brom,19,1993,35,20,"2,005",22.3,17.0,4.0,21.0,15.0,2.0,3.0,3,0.0,0.76,0.18,0.94,0.67,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Jamie Mackie,SCO,"FW,MF",QPR,26,1985,29,17,"1,713",19.0,2.0,1.0,3.0,2.0,0.0,0.0,2,0.0,0.11,0.05,0.16,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Modibo Maïga,MLI,"FW,MF",West Ham,24,1987,17,2,421,4.7,2.0,2.0,4.0,2.0,0.0,0.0,2,0.0,0.43,0.43,0.86,0.43,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Shaun Maloney,SCO,"FW,MF",Wigan Athletic,29,1983,36,34,"2,938",32.6,6.0,8.0,14.0,5.0,1.0,1.0,6,0.0,0.18,0.25,0.43,0.15,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Mikael Mandron,FRA,FW,Sunderland,17,1994,2,0,23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Kader Mangane,SEN,"DF,MF",Sunderland,29,1983,2,0,20,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Vito Mannone,ITA,GK,Arsenal,24,1988,9,9,810,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Stanislav Manolev,BUL,"DF,MF",Fulham,26,1985,5,4,431,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Adrian Mariappa,JAM,DF,Reading,25,1986,29,29,"2,610",29.0,1.0,0.0,1.0,1.0,0.0,0.0,5,0.0,0.03,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Marko Marin,GER,"FW,MF",Chelsea,23,1989,6,2,144,1.6,1.0,1.0,2.0,1.0,0.0,0.0,2,0.0,0.62,0.62,1.25,0.62,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Chris Martin,SCO,FW,Norwich City,23,1988,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Russell Martin,SCO,DF,Norwich City,26,1986,31,30,"2,691",29.9,3.0,0.0,3.0,3.0,0.0,0.0,1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Sylvain Marveaux,FRA,"FW,MF",Newcastle Utd,26,1986,22,10,"1,007",11.2,1.0,4.0,5.0,1.0,0.0,0.0,0,0.0,0.09,0.36,0.45,0.09,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Juan Mata,ESP,"FW,MF",Chelsea,24,1988,35,31,"2,727",30.3,12.0,12.0,24.0,12.0,0.0,0.0,3,0.0,0.4,0.4,0.79,0.4,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Emmanuel Mayuka,ZAM,FW,Southampton,21,1990,11,1,233,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Stéphane Mbia,CMR,"DF,MF",QPR,26,1986,29,29,"2,412",26.8,0.0,3.0,3.0,0.0,0.0,0.0,9,1.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Jobi McAnuff,JAM,MF,Reading,30,1981,38,38,"3,266",36.3,0.0,7.0,7.0,0.0,0.0,0.0,5,0.0,0.0,0.19,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,James McArthur,SCO,MF,Wigan Athletic,24,1987,34,24,"2,413",26.8,3.0,2.0,5.0,3.0,0.0,0.0,7,0.0,0.11,0.07,0.19,0.11,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Gareth McAuley,NIR,DF,West Brom,32,1979,36,36,"3,240",36.0,3.0,2.0,5.0,3.0,0.0,0.0,3,0.0,0.08,0.06,0.14,0.08,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Alex McCarthy,ENG,GK,Reading,22,1989,13,13,"1,170",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,James McCarthy,IRL,MF,Wigan Athletic,21,1990,38,38,"3,374",37.5,3.0,2.0,5.0,3.0,0.0,0.0,7,0.0,0.08,0.05,0.13,0.08,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,George McCartney,NIR,DF,West Ham,31,1981,12,9,879,9.8,0.0,2.0,2.0,0.0,0.0,0.0,2,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,James McClean,IRL,"DF,FW",Sunderland,23,1989,36,24,"2,342",26.0,2.0,3.0,5.0,2.0,0.0,0.0,4,0.0,0.08,0.12,0.19,0.08,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Garath McCleary,JAM,"FW,MF",Reading,25,1987,31,15,"1,580",17.6,3.0,2.0,5.0,3.0,0.0,0.0,0,0.0,0.17,0.11,0.28,0.17,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,James McFadden,SCO,"FW,MF",Sunderland,29,1983,3,0,38,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Callum McManaman,ENG,"FW,MF",Wigan Athletic,21,1991,20,8,641,7.1,2.0,1.0,3.0,2.0,0.0,0.0,0,0.0,0.28,0.14,0.42,0.28,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Raul Meireles,POR,MF,Chelsea,29,1983,3,1,102,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Per Mertesacker,GER,DF,Arsenal,27,1984,34,33,"3,029",33.7,3.0,0.0,3.0,3.0,0.0,0.0,3,1.0,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,David Meyler,IRL,MF,Sunderland,23,1989,3,0,68,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Michu,ESP,"FW,MF",Swansea City,26,1986,35,35,"2,998",33.3,18.0,2.0,20.0,18.0,0.0,0.0,6,0.0,0.54,0.06,0.6,0.54,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Simon Mignolet,BEL,GK,Sunderland,24,1988,38,38,"3,420",38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,James Milner,ENG,"DF,MF",Manchester City,26,1986,26,19,"1,725",19.2,4.0,3.0,7.0,4.0,0.0,0.0,1,1.0,0.21,0.16,0.37,0.21,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Ignasi Miquel,ESP,DF,Arsenal,19,1992,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Kevin Mirallas,BEL,"FW,MF",Everton,24,1987,27,23,"1,824",20.3,6.0,3.0,9.0,6.0,0.0,0.0,3,0.0,0.3,0.15,0.44,0.3,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Adam Mitchell,IRL,"FW,MF",Sunderland,18,1993,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Ryo Miyaichi,JPN,"FW,MF",Wigan Athletic,19,1992,4,0,55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Garry Monk,ENG,DF,Swansea City,33,1979,11,10,925,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Nacho Monreal,ESP,DF,Arsenal,26,1986,10,9,791,8.8,1.0,1.0,2.0,1.0,0.0,0.0,2,0.0,0.11,0.11,0.23,0.11,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Luke Moore,ENG,FW,Swansea City,26,1986,17,4,538,6.0,3.0,2.0,5.0,3.0,0.0,0.0,0,0.0,0.5,0.33,0.84,0.5,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Steve Morison,WAL,FW,Norwich City,28,1983,19,4,479,5.3,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.19,0.0,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,James Morrison,SCO,"FW,MF",West Brom,26,1986,35,33,"2,836",31.5,5.0,5.0,10.0,4.0,1.0,1.0,4,0.0,0.16,0.16,0.32,0.13,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Sean Morrison,ENG,DF,Reading,21,1991,16,15,"1,327",14.7,2.0,0.0,2.0,2.0,0.0,0.0,0,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Victor Moses,NGA,"DF,FW",Chelsea,21,1990,23,12,"1,125",12.5,1.0,1.0,2.0,1.0,0.0,0.0,0,0.0,0.08,0.08,0.16,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Victor Moses,NGA,"DF,FW",Wigan Athletic,21,1990,1,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Ján Mucha,SVK,GK,Everton,29,1982,2,2,180,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-2013,Youssouf Mulumbu,COD,MF,West Brom,25,1987,28,28,"2,515",27.9,2.0,2.0,4.0,2.0,0.0,0.0,4,1.0,0.07,0.07,0.14,0.07,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
